cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year,imputed_share_total,flag_imputed_gt_25pct
32820,"Memphis, TN-MS-AR",3106,645,2744,645,2008,0.1165486155827431,False
32820,"Memphis, TN-MS-AR",2034,464,1808,464,2009,0.11111111111111116,False
32820,"Memphis, TN-MS-AR",2429,649,2240,649,2010,0.0778097982708934,False
32820,"Memphis, TN-MS-AR",2210,551,2030,551,2011,0.08144796380090502,False
32820,"Memphis, TN-MS-AR",3507,924,3216,924,2012,0.08297690333618479,False
32820,"Memphis, TN-MS-AR",3652,1023,3351,1023,2013,0.08242059145673608,False
32820,"Memphis, TN-MS-AR",3154,607,2909,607,2014,0.07767913760304379,False
32820,"Memphis, TN-MS-AR",3951,1370,3816,1370,2015,0.034168564920273314,False
32820,"Memphis, TN-MS-AR",4354,1316,3956,1316,2016,0.09141019751952228,False
32820,"Memphis, TN-MS-AR",3860,577,3690,577,2017,0.04404145077720212,False
32820,"Memphis, TN-MS-AR",4492,1305,4304,1300,2018,0.0418521816562778,False
32820,"Memphis, TN-MS-AR",3674,343,3527,343,2019,0.040010887316276555,False
32820,"Memphis, TN-MS-AR",4797,872,4390,849,2020,0.08484469460079214,False
32820,"Memphis, TN-MS-AR",5205,895,4971,895,2021,0.04495677233429396,False
32820,"Memphis, TN-MS-AR",4301,814,3963,814,2022,0.07858637526156709,False
32820,"Memphis, TN-MS-AR",4058,980,3857,980,2023,0.04953178905864963,False
32820,"Memphis, TN-MS-AR",4240,1443,4022,1443,2024,0.05141509433962266,False
32820,"Memphis, TN-MS-AR",3298,195,3123,195,2025,0.05306246209824139,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20610,8928,20610,8928,1990,0.0,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",14031,3630,14031,3630,1991,0.0,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",17035,3471,17006,3471,1992,0.0017023774581743645,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",21871,4360,21809,4350,1993,0.0028348040784600403,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",27371,7585,27366,7585,1994,0.0001826750940776556,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",23155,7054,23141,7054,1995,0.0006046210321745127,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",24390,5932,24383,5932,1996,0.0002870028700286964,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",21965,7621,21883,7567,1997,0.0037332119280674148,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",22218,6494,22084,6395,1998,0.0060311459177243565,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",36088,13179,35931,13142,1999,0.004350476612724474,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",34949,11756,34918,11756,2000,0.0008870067813099292,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35532,11699,35447,11657,2001,0.0023922098390183333,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39594,17325,38855,17064,2002,0.01866444410769308,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",39595,14887,39595,14887,2003,0.0,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",46084,20527,45829,20414,2004,0.005533373839076483,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",45562,22213,44039,21752,2005,0.033426978622536296,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35110,19366,33219,18633,2006,0.053859299344915956,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",15145,7455,13568,6820,2007,0.10412677451304064,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",7821,4196,6807,3691,2008,0.12965093977752207,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",3875,1368,3574,1318,2009,0.07767741935483874,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",5877,2520,5584,2470,2010,0.049855368385230525,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",7532,3101,7330,3031,2011,0.02681890600106218,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",13261,8032,13065,8032,2012,0.014780182490008342,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",19921,13364,19439,12999,2013,0.024195572511420127,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",15259,9272,14339,8551,2014,0.06029228651943119,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",23450,16059,22479,15437,2015,0.04140724946695096,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",18742,11734,17854,11306,2016,0.04738021555863836,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",19723,12797,18681,12243,2017,0.052831719312477765,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",19553,11903,18686,11645,2018,0.044341021838081085,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",20688,12964,20116,12757,2019,0.027648878576952862,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",21758,13247,20453,12840,2020,0.05997793914881877,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25313,16549,23981,16050,2021,0.052621182791451004,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",19721,12327,18464,11648,2022,0.0637391613001369,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",21320,15227,20348,14777,2023,0.045590994371482174,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",16352,10005,15321,9554,2024,0.06305039138943247,False
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",23453,16699,22187,16006,2025,0.05398030102758711,False
33340,"Milwaukee-Waukesha, WI",8166,3832,8038,3832,1990,0.015674748959098705,False
33340,"Milwaukee-Waukesha, WI",5988,1984,5963,1984,1991,0.004175016700066814,False
33340,"Milwaukee-Waukesha, WI",7519,2469,7456,2462,1992,0.008378773773108139,False
33340,"Milwaukee-Waukesha, WI",7201,2163,7014,2147,1993,0.025968615470073564,False
33340,"Milwaukee-Waukesha, WI",6945,1963,6725,1867,1994,0.03167746580273578,False
33340,"Milwaukee-Waukesha, WI",6176,2092,5953,1986,1995,0.03610751295336789,False
33340,"Milwaukee-Waukesha, WI",6446,2207,6269,2162,1996,0.027458889233633266,False
33340,"Milwaukee-Waukesha, WI",6429,2411,6396,2411,1997,0.005132991133924403,False
33340,"Milwaukee-Waukesha, WI",7141,2664,7057,2646,1998,0.011763058395182768,False
33340,"Milwaukee-Waukesha, WI",7173,2382,6964,2382,1999,0.029137041684093146,False
33340,"Milwaukee-Waukesha, WI",5631,1512,5473,1507,2000,0.028058959332267763,False
33340,"Milwaukee-Waukesha, WI",5879,1810,5761,1810,2001,0.020071440721211142,False
33340,"Milwaukee-Waukesha, WI",5936,1908,5804,1887,2002,0.022237196765498624,False
33340,"Milwaukee-Waukesha, WI",6467,2029,6467,2029,2003,0.0,False
33340,"Milwaukee-Waukesha, WI",5902,1595,5735,1570,2004,0.028295493053202336,False
33340,"Milwaukee-Waukesha, WI",5444,1581,5252,1556,2005,0.03526818515797203,False
33340,"Milwaukee-Waukesha, WI",4290,1328,4256,1323,2006,0.007925407925407968,False
33340,"Milwaukee-Waukesha, WI",3266,981,3217,970,2007,0.015003061849356958,False
33340,"Milwaukee-Waukesha, WI",2444,1101,2410,1096,2008,0.013911620294599025,False
33340,"Milwaukee-Waukesha, WI",1443,478,1426,473,2009,0.011781011781011763,False
33340,"Milwaukee-Waukesha, WI",1941,903,1923,903,2010,0.009273570324574987,False
33340,"Milwaukee-Waukesha, WI",1593,594,1571,594,2011,0.01381042059008164,False
33340,"Milwaukee-Waukesha, WI",1793,664,1721,664,2012,0.04015616285554935,False
33340,"Milwaukee-Waukesha, WI",2000,604,1945,604,2013,0.02749999999999997,False
33340,"Milwaukee-Waukesha, WI",2416,1018,2326,1018,2014,0.037251655629139124,False
33340,"Milwaukee-Waukesha, WI",3048,1588,3021,1588,2015,0.008858267716535417,False
33340,"Milwaukee-Waukesha, WI",4055,2328,3918,2242,2016,0.033785450061652234,False
33340,"Milwaukee-Waukesha, WI",3693,1995,3516,1914,2017,0.04792851340373683,False
33340,"Milwaukee-Waukesha, WI",3791,1906,3680,1853,2018,0.029279873384331356,False
33340,"Milwaukee-Waukesha, WI",2440,706,2440,706,2019,0.0,False
33340,"Milwaukee-Waukesha, WI",2753,805,2665,795,2020,0.031965128950236066,False
33340,"Milwaukee-Waukesha, WI",2981,787,2930,787,2021,0.017108352901710866,False
33340,"Milwaukee-Waukesha, WI",3201,1249,3201,1249,2022,0.0,False
33340,"Milwaukee-Waukesha, WI",2864,1154,2832,1154,2023,0.011173184357541888,False
33340,"Milwaukee-Waukesha, WI",4058,2016,3808,1784,2024,0.06160670280926561,False
33340,"Milwaukee-Waukesha, WI",3105,1132,2717,805,2025,0.12495974235104668,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15837,3316,15737,3310,1990,0.006314327208435944,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",14419,1417,14162,1402,1991,0.017823704833899723,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",18712,1969,18673,1969,1992,0.0020842240273620805,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",19551,2346,19335,2336,1993,0.011048028233849982,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",17885,2297,17567,2272,1994,0.01778026279004752,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",18054,3127,17523,3059,1995,0.02941176470588236,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",18565,2346,18040,2296,1996,0.028279019660651716,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16920,2082,16531,2026,1997,0.022990543735224578,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",21192,2933,20629,2855,1998,0.026566628916572244,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",23467,3759,22738,3637,1999,0.031064899646311872,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",22703,4597,22173,4528,2000,0.023344932387790118,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",23444,4727,22703,4546,2001,0.03160723426036516,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",26199,7136,25709,7040,2002,0.018703003931447748,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",28123,6026,28123,6026,2003,0.0,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",28314,6613,27667,6442,2004,0.02285088648725009,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",22562,4448,22129,4350,2005,0.0191915610318234,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",16029,3566,15821,3566,2006,0.012976480129764822,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",10206,2211,9997,2206,2007,0.020478150107779758,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",5871,1497,5679,1468,2008,0.03270311701584061,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",4733,972,4645,972,2009,0.018592858652017763,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",5779,1758,5700,1758,2010,0.013670185153140668,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",5217,1368,5155,1363,2011,0.01188422465018213,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",11562,5619,11493,5619,2012,0.0059678256357031945,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",12119,4766,11951,4722,2013,0.013862529911708887,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",11408,4609,11282,4609,2014,0.011044880785413769,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",11651,4776,11500,4769,2015,0.012960260921809241,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",14143,6106,13946,6057,2016,0.013929152230785502,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15075,6082,14761,6019,2017,0.020829187396351534,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",18176,8996,17936,8996,2018,0.01320422535211263,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",22414,12567,22354,12567,2019,0.002676898367091951,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",22341,11778,22044,11642,2020,0.013293943870014813,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",26077,13892,25581,13722,2021,0.01902059285960811,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",23725,14225,23443,14030,2022,0.011886195995784998,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",18633,10040,18427,9935,2023,0.011055653947297794,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",14022,4333,13864,4265,2024,0.011268007416916248,False
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",14516,5342,14293,5260,2025,0.015362358776522478,False
33700,"Modesto, CA",3957,206,3957,206,1990,0.0,False
33700,"Modesto, CA",1638,72,1638,72,1991,0.0,False
33700,"Modesto, CA",2055,6,2055,6,1992,0.0,False
33700,"Modesto, CA",1977,32,1966,32,1993,0.005563985837126917,False
33700,"Modesto, CA",1483,0,1483,0,1994,0.0,False
33700,"Modesto, CA",1310,0,1304,0,1995,0.004580152671755711,False
33700,"Modesto, CA",1401,40,1401,40,1996,0.0,False
33700,"Modesto, CA",1442,66,1432,56,1997,0.006934812760055475,False
33700,"Modesto, CA",1951,84,1903,64,1998,0.024602767811378823,False
33700,"Modesto, CA",2183,20,2047,0,1999,0.06229958772331656,False
33700,"Modesto, CA",3023,195,2955,190,2000,0.022494211048627144,False
33700,"Modesto, CA",3215,143,3125,143,2001,0.027993779160186638,False
33700,"Modesto, CA",3173,59,3002,54,2002,0.053892215568862256,False
33700,"Modesto, CA",4119,84,4119,84,2003,0.0,False
33700,"Modesto, CA",4521,417,4290,417,2004,0.051094890510948954,False
33700,"Modesto, CA",4525,393,3681,179,2005,0.18651933701657464,False
33700,"Modesto, CA",2644,293,2095,26,2006,0.20763993948562787,False
33700,"Modesto, CA",1865,461,1865,461,2007,0.0,False
33700,"Modesto, CA",481,16,481,16,2008,0.0,False
33700,"Modesto, CA",364,85,360,85,2009,0.01098901098901095,False
33700,"Modesto, CA",292,133,278,133,2010,0.047945205479452024,False
33700,"Modesto, CA",164,51,151,51,2011,0.07926829268292679,False
33700,"Modesto, CA",285,100,268,100,2012,0.05964912280701751,False
33700,"Modesto, CA",319,39,311,39,2013,0.025078369905956133,False
33700,"Modesto, CA",454,50,425,50,2014,0.06387665198237891,False
33700,"Modesto, CA",413,0,286,0,2015,0.3075060532687651,True
33700,"Modesto, CA",573,0,529,0,2016,0.07678883071553233,False
33700,"Modesto, CA",719,67,672,67,2017,0.06536856745479835,False
33700,"Modesto, CA",759,65,411,0,2018,0.45849802371541504,True
33700,"Modesto, CA",699,81,396,81,2019,0.4334763948497854,True
33700,"Modesto, CA",552,36,259,36,2020,0.5307971014492754,True
33700,"Modesto, CA",811,140,752,140,2021,0.07274969173859436,False
33700,"Modesto, CA",674,29,627,29,2022,0.06973293768545996,False
33700,"Modesto, CA",810,84,759,84,2023,0.062962962962963,False
33700,"Modesto, CA",902,63,847,63,2024,0.060975609756097615,False
33700,"Modesto, CA",1205,300,1201,300,2025,0.003319502074688785,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",7207,1061,7166,1026,1990,0.005688913556264774,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",6526,387,5834,337,1991,0.10603738890591485,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",7557,140,7275,125,1992,0.03731639539499798,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",9460,413,9081,383,1993,0.040063424947145876,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",11068,1598,9802,1383,1994,0.11438380917961688,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",12311,2251,9405,1391,1995,0.23604906181463736,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",16712,5454,16503,5424,1996,0.012505983724270031,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",13643,3103,10899,1675,1997,0.20112878399179068,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",13265,1654,12878,1624,1998,0.029174519411986455,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",14542,2428,12624,1993,1999,0.13189382478338607,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",11494,1681,10974,1646,2000,0.045240995301896625,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",13001,1443,12541,1333,2001,0.03538189370048461,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",13028,841,12665,771,2002,0.027863064169481144,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",14936,1771,14936,1771,2003,0.0,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",17983,2945,17884,2945,2004,0.005505199354946311,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18590,2183,18510,2183,2005,0.004303388918773576,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",17283,1323,16375,1323,2006,0.052537175258924984,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",14860,2628,14459,2628,2007,0.02698519515477793,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",8816,2459,8527,2459,2008,0.03278130671506352,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",5300,932,5172,932,2009,0.024150943396226365,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",5433,1089,5274,1089,2010,0.029265599116510166,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",5796,1218,5761,1218,2011,0.006038647342995196,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",8789,2851,8456,2846,2012,0.037888269427693744,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",11578,3618,11473,3618,2013,0.009068923821039854,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",14944,5775,14864,5775,2014,0.005353319057815886,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",18291,6746,17863,6727,2015,0.023399486086053245,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20182,7199,19792,7193,2016,0.01932415023288081,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20631,6799,20388,6799,2017,0.011778391740584593,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",19159,5590,18650,5590,2018,0.0265671485985699,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",22812,8135,22360,8135,2019,0.019814132912502225,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",27242,11256,26572,11251,2020,0.024594376330665857,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",32322,14478,31624,14478,2021,0.021595198316935793,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",28438,12594,27888,12594,2022,0.01934031929108937,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",23676,9577,23329,9532,2023,0.014656191924311557,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",20038,5410,19382,5346,2024,0.03273779818345146,False
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",19203,5827,17947,5727,2025,0.06540644690933706,False
35300,"New Haven, CT",1427,1140,1283,1044,2023,0.10091100210231252,False
35300,"New Haven, CT",1014,722,860,621,2024,0.15187376725838264,False
35300,"New Haven, CT",1020,762,860,658,2025,0.1568627450980392,False
35380,"New Orleans-Metairie, LA",1352,268,1349,268,1990,0.002218934911242587,False
35380,"New Orleans-Metairie, LA",1295,82,1295,82,1991,0.0,False
35380,"New Orleans-Metairie, LA",1576,144,1573,144,1992,0.0019035532994924331,False
35380,"New Orleans-Metairie, LA",1541,156,1532,156,1993,0.005840363400389403,False
35380,"New Orleans-Metairie, LA",1934,252,1934,252,1994,0.0,False
35380,"New Orleans-Metairie, LA",1801,322,1801,322,1995,0.0,False
35380,"New Orleans-Metairie, LA",2573,812,2571,812,1996,0.0007773027594247806,False
35380,"New Orleans-Metairie, LA",1851,102,1690,102,1997,0.08698001080497031,False
35380,"New Orleans-Metairie, LA",2151,276,1773,276,1998,0.17573221757322177,False
35380,"New Orleans-Metairie, LA",2870,824,2460,824,1999,0.1428571428571429,False
35380,"New Orleans-Metairie, LA",2164,335,2164,335,2000,0.0,False
35380,"New Orleans-Metairie, LA",2616,715,2361,715,2001,0.09747706422018354,False
35380,"New Orleans-Metairie, LA",2687,394,2372,394,2002,0.11723111276516562,False
35380,"New Orleans-Metairie, LA",3035,9,3035,9,2003,0.0,False
35380,"New Orleans-Metairie, LA",3054,151,3007,151,2004,0.015389652914210905,False
35380,"New Orleans-Metairie, LA",2444,66,1827,20,2005,0.25245499181669395,True
35380,"New Orleans-Metairie, LA",2892,191,2878,191,2006,0.004840940525587811,False
35380,"New Orleans-Metairie, LA",4739,1939,4738,1939,2007,0.000211014982063773,False
35380,"New Orleans-Metairie, LA",3772,1292,3755,1292,2008,0.004506892895015935,False
35380,"New Orleans-Metairie, LA",2281,305,2277,305,2009,0.0017536168347216385,False
35380,"New Orleans-Metairie, LA",1633,83,1551,83,2010,0.050214329454990825,False
35380,"New Orleans-Metairie, LA",1667,104,1164,43,2011,0.3017396520695861,True
35380,"New Orleans-Metairie, LA",1398,48,1174,18,2012,0.16022889842632337,False
35380,"New Orleans-Metairie, LA",1476,26,1107,5,2013,0.25,False
35380,"New Orleans-Metairie, LA",1676,273,1540,273,2014,0.08114558472553701,False
35380,"New Orleans-Metairie, LA",1240,342,1206,342,2015,0.02741935483870972,False
35380,"New Orleans-Metairie, LA",1575,371,1352,274,2016,0.1415873015873016,False
35380,"New Orleans-Metairie, LA",1528,98,1119,0,2017,0.26767015706806285,True
35380,"New Orleans-Metairie, LA",2434,622,1999,566,2018,0.17871815940838132,False
35380,"New Orleans-Metairie, LA",2391,522,2391,522,2019,0.0,False
35380,"New Orleans-Metairie, LA",2683,480,1947,247,2020,0.27431979127841966,True
35380,"New Orleans-Metairie, LA",3322,924,1664,360,2021,0.49909692956050566,True
35380,"New Orleans-Metairie, LA",1951,100,1931,100,2022,0.01025115325474113,False
35380,"New Orleans-Metairie, LA",2246,696,2145,696,2023,0.044968833481745296,False
35380,"New Orleans-Metairie, LA",1611,268,1375,218,2024,0.14649286157666042,False
35380,"New Orleans-Metairie, LA",1694,318,1600,318,2025,0.05548996458087363,False
35620,"New York-Newark-Jersey City, NY-NJ",24351,6804,24231,6792,1990,0.00492792903782191,False
35620,"New York-Newark-Jersey City, NY-NJ",19941,2788,19511,2685,1991,0.021563612657339193,False
35620,"New York-Newark-Jersey City, NY-NJ",22499,2693,22414,2693,1992,0.0037779456864749372,False
35620,"New York-Newark-Jersey City, NY-NJ",27804,4060,27025,3918,1993,0.028017551431448684,False
35620,"New York-Newark-Jersey City, NY-NJ",27888,3910,26160,3796,1994,0.061962134251290824,False
35620,"New York-Newark-Jersey City, NY-NJ",26432,4256,24846,4113,1995,0.06000302663438262,False
35620,"New York-Newark-Jersey City, NY-NJ",33144,8257,31680,8137,1996,0.04417089065894275,False
35620,"New York-Newark-Jersey City, NY-NJ",36144,9285,34783,9035,1997,0.03765493581230628,False
35620,"New York-Newark-Jersey City, NY-NJ",40840,10828,38530,10537,1998,0.05656219392752204,False
35620,"New York-Newark-Jersey City, NY-NJ",43303,11743,40431,11054,1999,0.06632334942151819,False
35620,"New York-Newark-Jersey City, NY-NJ",48735,16425,46164,15866,2000,0.052754693751923654,False
35620,"New York-Newark-Jersey City, NY-NJ",43502,14644,39537,13858,2001,0.09114523470185276,False
35620,"New York-Newark-Jersey City, NY-NJ",45793,16530,42422,15993,2002,0.07361387111567275,False
35620,"New York-Newark-Jersey City, NY-NJ",48924,18379,48924,18379,2003,0.0,False
35620,"New York-Newark-Jersey City, NY-NJ",55821,22456,51595,21482,2004,0.07570627541606201,False
35620,"New York-Newark-Jersey City, NY-NJ",66174,32313,63012,31329,2005,0.04778311723637685,False
35620,"New York-Newark-Jersey City, NY-NJ",59982,31232,56910,30061,2006,0.05121536460938281,False
35620,"New York-Newark-Jersey City, NY-NJ",55694,34338,52381,32910,2007,0.059485761482385935,False
35620,"New York-Newark-Jersey City, NY-NJ",51174,39192,47701,37238,2008,0.06786649470434203,False
35620,"New York-Newark-Jersey City, NY-NJ",16477,8459,14635,7859,2009,0.11179219518116157,False
35620,"New York-Newark-Jersey City, NY-NJ",18479,9409,16115,8655,2010,0.12792900048703937,False
35620,"New York-Newark-Jersey City, NY-NJ",21431,13640,18727,12213,2011,0.12617236713172508,False
35620,"New York-Newark-Jersey City, NY-NJ",26820,18038,22886,15714,2012,0.1466815809097688,False
35620,"New York-Newark-Jersey City, NY-NJ",39748,27341,34358,23715,2013,0.1356043071349502,False
35620,"New York-Newark-Jersey City, NY-NJ",46625,33247,40426,28817,2014,0.13295442359249332,False
35620,"New York-Newark-Jersey City, NY-NJ",84964,72100,74634,63590,2015,0.12158090485382045,False
35620,"New York-Newark-Jersey City, NY-NJ",41723,29686,37081,26911,2016,0.1112575797521751,False
35620,"New York-Newark-Jersey City, NY-NJ",48982,35738,45014,33169,2017,0.08100935037360668,False
35620,"New York-Newark-Jersey City, NY-NJ",47990,35027,43926,32382,2018,0.08468430923108983,False
35620,"New York-Newark-Jersey City, NY-NJ",61055,47021,60516,46772,2019,0.008828105806240272,False
35620,"New York-Newark-Jersey City, NY-NJ",54716,41340,48996,37327,2020,0.10453980554134079,False
35620,"New York-Newark-Jersey City, NY-NJ",56284,41047,53500,39076,2021,0.04946343543458176,False
35620,"New York-Newark-Jersey City, NY-NJ",69429,55025,67906,54023,2022,0.021936078583877028,False
35620,"New York-Newark-Jersey City, NY-NJ",62837,48561,54886,43227,2023,0.1265337301271544,False
35620,"New York-Newark-Jersey City, NY-NJ",57929,42553,46454,34761,2024,0.19808731378066258,False
35620,"New York-Newark-Jersey City, NY-NJ",44444,31550,36446,26407,2025,0.1799567995679957,False
35840,"North Port-Bradenton-Sarasota, FL",5868,1704,5868,1704,1990,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",3854,982,3854,982,1991,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",4016,514,4016,514,1992,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",4618,661,4618,661,1993,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",5155,832,4969,811,1994,0.0360814742967992,False
35840,"North Port-Bradenton-Sarasota, FL",5011,1194,4982,1194,1995,0.005787268010377211,False
35840,"North Port-Bradenton-Sarasota, FL",6192,1942,6155,1937,1996,0.0059754521963824025,False
35840,"North Port-Bradenton-Sarasota, FL",6279,1675,6079,1675,1997,0.031852205765249275,False
35840,"North Port-Bradenton-Sarasota, FL",7432,2070,6841,1942,1998,0.07952099031216364,False
35840,"North Port-Bradenton-Sarasota, FL",7008,1201,5622,599,1999,0.19777397260273977,False
35840,"North Port-Bradenton-Sarasota, FL",7110,1120,6893,1010,2000,0.030520393811533042,False
35840,"North Port-Bradenton-Sarasota, FL",9648,2322,9648,2322,2001,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",10186,2982,10186,2982,2002,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",9025,726,9025,726,2003,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",14496,2854,14485,2854,2004,0.0007588300220751076,False
35840,"North Port-Bradenton-Sarasota, FL",14045,2324,14033,2324,2005,0.0008543965824137079,False
35840,"North Port-Bradenton-Sarasota, FL",7671,1521,7645,1506,2006,0.0033893886064398915,False
35840,"North Port-Bradenton-Sarasota, FL",2681,373,2658,358,2007,0.008578888474449875,False
35840,"North Port-Bradenton-Sarasota, FL",2072,385,2045,360,2008,0.013030888030888033,False
35840,"North Port-Bradenton-Sarasota, FL",1763,394,1763,394,2009,0.0,False
35840,"North Port-Bradenton-Sarasota, FL",1955,182,1950,177,2010,0.002557544757033292,False
