month,cbsa_code,yoy
2024-10,29820,0.0251
2024-11,29820,0.0224
2024-12,29820,0.0181
2025-01,29820,0.0197
2025-02,29820,0.0215
2025-03,29820,0.021
2025-04,29820,0.0139
2025-05,29820,0.0064
2025-06,29820,0.0032
2025-07,29820,0.006
2025-08,29820,0.0071
2025-09,29820,0.0071
2025-10,29820,0.0071
2025-11,29820,0.0052
2025-12,29820,0.0043
2026-01,29820,-0.0007
2026-02,29820,-0.0034
2026-03,29820,-0.0061
2026-04,29820,-0.0044
2026-05,29820,-0.0019
2018-01,30460,0.03
2018-02,30460,0.0222
2018-03,30460,0.0241
2018-04,30460,0.0263
2018-05,30460,0.0351
2018-06,30460,0.0342
2018-07,30460,0.0315
2018-08,30460,0.0282
2018-09,30460,0.0227
2018-10,30460,0.0196
2018-11,30460,0.0206
2018-12,30460,0.0322
2019-01,30460,0.032
2019-02,30460,0.0325
2019-03,30460,0.0307
2019-04,30460,0.0333
2019-05,30460,0.0305
2019-06,30460,0.0304
2019-07,30460,0.0323
2019-08,30460,0.0392
2019-09,30460,0.0425
2019-10,30460,0.0408
2019-11,30460,0.0338
2019-12,30460,0.0269
2020-01,30460,0.0304
2020-02,30460,0.0312
2020-03,30460,0.0382
2020-04,30460,0.0336
2020-05,30460,0.0303
2020-06,30460,0.028
2020-07,30460,0.0287
2020-08,30460,0.0294
2020-09,30460,0.0319
2020-10,30460,0.0342
2020-11,30460,0.0423
2020-12,30460,0.0497
2021-01,30460,0.0531
2021-02,30460,0.0599
2021-03,30460,0.0534
2021-04,30460,0.0657
2021-05,30460,0.0769
2021-06,30460,0.0921
2021-07,30460,0.1
2021-08,30460,0.1096
2021-09,30460,0.117
2021-10,30460,0.1254
2021-11,30460,0.1266
2021-12,30460,0.1255
2022-01,30460,0.1218
2022-02,30460,0.118
2022-03,30460,0.1278
2022-04,30460,0.1279
2022-05,30460,0.1291
2022-06,30460,0.1245
2022-07,30460,0.1261
2022-08,30460,0.1122
2022-09,30460,0.1011
2022-10,30460,0.0907
2022-11,30460,0.0858
2022-12,30460,0.0886
2023-01,30460,0.0949
2023-02,30460,0.0999
2023-03,30460,0.0919
2023-04,30460,0.0829
2023-05,30460,0.0755
2023-06,30460,0.0667
2023-07,30460,0.0529
2023-08,30460,0.0556
2023-09,30460,0.0568
2023-10,30460,0.0615
2023-11,30460,0.0642
2023-12,30460,0.0601
2024-01,30460,0.0582
2024-02,30460,0.0499
2024-03,30460,0.0521
2024-04,30460,0.0533
2024-05,30460,0.0537
2024-06,30460,0.0583
2024-07,30460,0.0647
2024-08,30460,0.0664
2024-09,30460,0.0645
2024-10,30460,0.0648
2024-11,30460,0.061
2024-12,30460,0.0593
2025-01,30460,0.0509
2025-02,30460,0.0565
2025-03,30460,0.0541
2025-04,30460,0.0573
2025-05,30460,0.0564
2025-06,30460,0.054
2025-07,30460,0.0531
2025-08,30460,0.0499
2025-09,30460,0.0561
2025-10,30460,0.0521
2025-11,30460,0.0536
2025-12,30460,0.0509
2026-01,30460,0.0553
2026-02,30460,0.0479
2026-03,30460,0.0463
2026-04,30460,0.0394
2026-05,30460,0.0378
2018-01,30780,0.0118
2018-02,30780,0.0106
2018-03,30780,0.0159
2018-04,30780,0.0171
2018-05,30780,0.0174
2018-06,30780,0.014
2018-07,30780,0.0129
2018-08,30780,0.0121
2018-09,30780,0.0186
2018-10,30780,0.0247
2018-11,30780,0.0229
2018-12,30780,0.0261
2019-01,30780,0.0238
2019-02,30780,0.0284
2019-03,30780,0.0264
2019-04,30780,0.0255
2019-05,30780,0.0296
2019-06,30780,0.0342
2019-07,30780,0.0387
2019-08,30780,0.0346
2019-09,30780,0.0274
2019-10,30780,0.0231
2019-11,30780,0.0233
2019-12,30780,0.026
2020-01,30780,0.0252
2020-02,30780,0.0243
2020-03,30780,0.0269
2020-04,30780,0.0304
2020-05,30780,0.0285
2020-06,30780,0.033
2020-07,30780,0.038
2020-08,30780,0.0483
2020-09,30780,0.0578
2020-10,30780,0.0633
2020-11,30780,0.0686
2020-12,30780,0.0721
2021-01,30780,0.0764
2021-02,30780,0.0822
2021-03,30780,0.0886
2021-04,30780,0.0982
2021-05,30780,0.1046
2021-06,30780,0.1034
2021-07,30780,0.0985
2021-08,30780,0.1031
2021-09,30780,0.1058
2021-10,30780,0.1095
2021-11,30780,0.1071
2021-12,30780,0.1052
2022-01,30780,0.1113
2022-02,30780,0.1099
2022-03,30780,0.1006
2022-04,30780,0.086
2022-05,30780,0.0822
2022-06,30780,0.0811
2022-07,30780,0.0854
2022-08,30780,0.0712
2022-09,30780,0.0633
2022-10,30780,0.0531
2022-11,30780,0.0537
2022-12,30780,0.0493
2023-01,30780,0.0385
2023-02,30780,0.0338
2023-03,30780,0.0376
2023-04,30780,0.045
2023-05,30780,0.0437
2023-06,30780,0.0415
2023-07,30780,0.0347
2023-08,30780,0.0347
2023-09,30780,0.0346
2023-10,30780,0.0396
2023-11,30780,0.0414
2023-12,30780,0.0456
2024-01,30780,0.0515
2024-02,30780,0.0522
2024-03,30780,0.0485
2024-04,30780,0.0415
2024-05,30780,0.043
2024-06,30780,0.0446
2024-07,30780,0.0466
2024-08,30780,0.0492
2024-09,30780,0.0476
2024-10,30780,0.0449
2024-11,30780,0.0369
2024-12,30780,0.033
2025-01,30780,0.0277
2025-02,30780,0.0283
2025-03,30780,0.029
2025-04,30780,0.0342
2025-05,30780,0.0283
2025-06,30780,0.0227
2025-07,30780,0.0198
2025-08,30780,0.0206
2025-09,30780,0.0218
2025-10,30780,0.0227
2025-11,30780,0.026
2025-12,30780,0.0267
2026-01,30780,0.028
2026-02,30780,0.0255
2026-03,30780,0.0227
2026-04,30780,0.0162
2026-05,30780,0.0186
2018-01,31080,0.0569
2018-02,31080,0.0552
2018-03,31080,0.0488
2018-04,31080,0.0465
2018-05,31080,0.0436
2018-06,31080,0.045
2018-07,31080,0.0452
2018-08,31080,0.0468
2018-09,31080,0.046
2018-10,31080,0.0471
2018-11,31080,0.047
2018-12,31080,0.0469
2019-01,31080,0.0438
2019-02,31080,0.0402
2019-03,31080,0.0406
2019-04,31080,0.0417
2019-05,31080,0.0444
2019-06,31080,0.043
2019-07,31080,0.042
2019-08,31080,0.0398
2019-09,31080,0.0396
2019-10,31080,0.038
2019-11,31080,0.0361
2019-12,31080,0.0344
2020-01,31080,0.0358
2020-02,31080,0.0371
2020-03,31080,0.0322
2020-04,31080,0.0245
2020-05,31080,0.0163
2020-06,31080,0.0097
2020-07,31080,0.0046
2020-08,31080,-0.0009
2020-09,31080,-0.0048
2020-10,31080,-0.0056
2020-11,31080,-0.0047
2020-12,31080,-0.0044
2021-01,31080,-0.0027
2021-02,31080,-0.0006
2021-03,31080,0.0071
2021-04,31080,0.0165
2021-05,31080,0.0285
2021-06,31080,0.045
2021-07,31080,0.063
2021-08,31080,0.0852
2021-09,31080,0.1026
2021-10,31080,0.1141
2021-11,31080,0.1211
2021-12,31080,0.1299
2022-01,31080,0.1342
2022-02,31080,0.1395
2022-03,31080,0.1421
2022-04,31080,0.1482
2022-05,31080,0.1483
2022-06,31080,0.1417
2022-07,31080,0.1282
2022-08,31080,0.1107
2022-09,31080,0.0959
2022-10,31080,0.0841
2022-11,31080,0.0767
2022-12,31080,0.0673
2023-01,31080,0.0589
2023-02,31080,0.0497
2023-03,31080,0.0442
2023-04,31080,0.0353
2023-05,31080,0.0291
2023-06,31080,0.023
2023-07,31080,0.0218
2023-08,31080,0.0214
2023-09,31080,0.0211
2023-10,31080,0.0217
2023-11,31080,0.0202
2023-12,31080,0.0211
2024-01,31080,0.0218
2024-02,31080,0.0227
2024-03,31080,0.0207
2024-04,31080,0.0201
2024-05,31080,0.0203
2024-06,31080,0.0225
2024-07,31080,0.0233
2024-08,31080,0.0235
2024-09,31080,0.0245
2024-10,31080,0.0244
2024-11,31080,0.0259
2024-12,31080,0.0254
2025-01,31080,0.0297
2025-02,31080,0.0328
2025-03,31080,0.0353
2025-04,31080,0.0322
2025-05,31080,0.0297
2025-06,31080,0.0282
2025-07,31080,0.0267
2025-08,31080,0.0267
2025-09,31080,0.0258
2025-10,31080,0.0258
2025-11,31080,0.0247
2025-12,31080,0.0237
2026-01,31080,0.0167
2026-02,31080,0.0109
2026-03,31080,0.0071
2026-04,31080,0.0108
2026-05,31080,0.0124
2018-01,31140,0.048
2018-02,31140,0.0428
2018-03,31140,0.0372
2018-04,31140,0.0353
2018-05,31140,0.0317
2018-06,31140,0.0303
2018-07,31140,0.0284
2018-08,31140,0.0326
2018-09,31140,0.0323
2018-10,31140,0.0367
2018-11,31140,0.0356
2018-12,31140,0.0365
2019-01,31140,0.0305
2019-02,31140,0.03
2019-03,31140,0.0305
2019-04,31140,0.0328
2019-05,31140,0.0323
2019-06,31140,0.0366
2019-07,31140,0.0368
2019-08,31140,0.0359
2019-09,31140,0.0325
2019-10,31140,0.0332
2019-11,31140,0.0314
2019-12,31140,0.0293
2020-01,31140,0.0277
2020-02,31140,0.032
2020-03,31140,0.0389
2020-04,31140,0.0386
2020-05,31140,0.0372
2020-06,31140,0.0377
2020-07,31140,0.04
2020-08,31140,0.0425
2020-09,31140,0.0448
2020-10,31140,0.0443
2020-11,31140,0.0454
2020-12,31140,0.0503
2021-01,31140,0.051
2021-02,31140,0.0494
2021-03,31140,0.0389
2021-04,31140,0.0426
2021-05,31140,0.0496
2021-06,31140,0.05
2021-07,31140,0.0531
2021-08,31140,0.0582
2021-09,31140,0.0677
2021-10,31140,0.0731
2021-11,31140,0.0798
2021-12,31140,0.0808
2022-01,31140,0.0907
2022-02,31140,0.0964
2022-03,31140,0.11
2022-04,31140,0.112
2022-05,31140,0.1128
2022-06,31140,0.1151
2022-07,31140,0.1163
2022-08,31140,0.1134
2022-09,31140,0.1039
2022-10,31140,0.0973
2022-11,31140,0.0916
2022-12,31140,0.0877
2023-01,31140,0.0827
2023-02,31140,0.0772
2023-03,31140,0.0706
2023-04,31140,0.0631
2023-05,31140,0.0601
2023-06,31140,0.0547
2023-07,31140,0.0485
2023-08,31140,0.0418
2023-09,31140,0.0426
2023-10,31140,0.0448
2023-11,31140,0.0505
2023-12,31140,0.0527
2024-01,31140,0.0553
2024-02,31140,0.0589
2024-03,31140,0.059
2024-04,31140,0.0633
2024-05,31140,0.0609
2024-06,31140,0.0637
2024-07,31140,0.0625
2024-08,31140,0.0632
2024-09,31140,0.06
2024-10,31140,0.0596
2024-11,31140,0.0509
2024-12,31140,0.0483
2025-01,31140,0.0384
2025-02,31140,0.0354
2025-03,31140,0.0303
2025-04,31140,0.0262
2025-05,31140,0.0241
2025-06,31140,0.0206
2025-07,31140,0.0223
2025-08,31140,0.0251
2025-09,31140,0.0267
2025-10,31140,0.0233
2025-11,31140,0.0237
2025-12,31140,0.0209
2026-01,31140,0.0255
2026-02,31140,0.0214
2026-03,31140,0.024
2026-04,31140,0.0242
2026-05,31140,0.027
2018-01,31540,0.0252
2018-02,31540,0.0298
2018-03,31540,0.0248
2018-04,31540,0.0265
2018-05,31540,0.0227
2018-06,31540,0.0251
2018-07,31540,0.0241
2018-08,31540,0.0243
2018-09,31540,0.0203
2018-10,31540,0.0158
2018-11,31540,0.0268
2018-12,31540,0.0292
2019-01,31540,0.0373
2019-02,31540,0.0341
2019-03,31540,0.0341
2019-04,31540,0.0323
2019-05,31540,0.0316
2019-06,31540,0.0301
2019-07,31540,0.029
2019-08,31540,0.0314
2019-09,31540,0.0359
2019-10,31540,0.0379
2019-11,31540,0.0301
2019-12,31540,0.0342
2020-01,31540,0.0354
2020-02,31540,0.0383
2020-03,31540,0.0388
2020-04,31540,0.0367
2020-05,31540,0.0345
2020-06,31540,0.0311
2020-07,31540,0.0302
2020-08,31540,0.0294
2020-09,31540,0.0242
2020-10,31540,0.023
2020-11,31540,0.0256
2020-12,31540,0.024
2021-01,31540,0.0204
2021-02,31540,0.0165
2021-03,31540,0.0229
2021-04,31540,0.0308
2021-05,31540,0.0366
2021-06,31540,0.039
2021-07,31540,0.0443
2021-08,31540,0.0499
2021-09,31540,0.062
2021-10,31540,0.0674
2021-11,31540,0.0674
2021-12,31540,0.0677
2022-01,31540,0.0692
2022-02,31540,0.0733
2022-03,31540,0.0656
2022-04,31540,0.0642
2022-05,31540,0.0701
2022-06,31540,0.082
2022-07,31540,0.0856
2022-08,31540,0.084
2022-09,31540,0.078
2022-10,31540,0.0732
2022-11,31540,0.0754
2022-12,31540,0.0785
2023-01,31540,0.0906
2023-02,31540,0.1
2023-03,31540,0.1104
2023-04,31540,0.111
2023-05,31540,0.1067
2023-06,31540,0.1016
2023-07,31540,0.0996
2023-08,31540,0.0986
2023-09,31540,0.0932
2023-10,31540,0.0913
2023-11,31540,0.0888
2023-12,31540,0.0872
2024-01,31540,0.0774
2024-02,31540,0.0667
2024-03,31540,0.0614
2024-04,31540,0.0578
2024-05,31540,0.0525
2024-06,31540,0.0457
2024-07,31540,0.0389
2024-08,31540,0.0359
2024-09,31540,0.0371
2024-10,31540,0.0436
2024-11,31540,0.0462
2024-12,31540,0.0491
2025-01,31540,0.0431
2025-02,31540,0.0423
2025-03,31540,0.0363
2025-04,31540,0.0358
2025-05,31540,0.0357
2025-06,31540,0.0364
2025-07,31540,0.0378
2025-08,31540,0.037
2025-09,31540,0.041
2025-10,31540,0.0357
2025-11,31540,0.0315
2025-12,31540,0.0203
2026-01,31540,0.024
2026-02,31540,0.0239
2026-03,31540,0.0273
2026-04,31540,0.0263
2026-05,31540,0.0281
2018-01,32580,0.0152
2018-02,32580,0.0113
2018-03,32580,0.0117
2018-04,32580,0.0238
2018-05,32580,0.0226
2018-06,32580,0.0205
2018-07,32580,0.0143
2018-08,32580,0.0165
2018-09,32580,0.0119
2018-10,32580,0.0132
2018-11,32580,0.0146
2018-12,32580,0.0221
2019-01,32580,0.0196
2019-02,32580,0.0213
2019-03,32580,0.0162
2019-04,32580,0.0157
2019-05,32580,0.0237
2019-06,32580,0.0267
2019-07,32580,0.033
2019-08,32580,0.0267
2019-09,32580,0.0273
2019-10,32580,0.0276
2019-11,32580,0.0265
2019-12,32580,0.0247
2020-01,32580,0.0198
2020-02,32580,0.0179
2020-03,32580,0.0297
2020-04,32580,0.0305
2020-05,32580,0.025
2020-06,32580,0.0177
2020-07,32580,0.0195
2020-08,32580,0.0277
2020-09,32580,0.0315
2020-10,32580,0.0332
2020-11,32580,0.0351
2020-12,32580,0.0423
2021-01,32580,0.0515
2021-02,32580,0.0603
2021-03,32580,0.0512
2021-04,32580,0.0535
2021-05,32580,0.0616
2021-06,32580,0.0782
2021-07,32580,0.0837
2021-08,32580,0.0849
2021-09,32580,0.097
2021-10,32580,0.0979
2021-11,32580,0.1093
2021-12,32580,0.1027
2022-01,32580,0.1049
2022-02,32580,0.103
2022-03,32580,0.1013
2022-04,32580,0.1052
2022-05,32580,0.1052
2022-06,32580,0.1007
2022-07,32580,0.0925
2022-08,32580,0.0864
2022-09,32580,0.0708
2022-10,32580,0.07
2022-11,32580,0.0573
2022-12,32580,0.0575
2023-01,32580,0.0533
2023-02,32580,0.0497
2023-03,32580,0.0586
2023-04,32580,0.0501
2023-05,32580,0.0414
2023-06,32580,0.0369
2023-07,32580,0.0333
2023-08,32580,0.036
2023-09,32580,0.036
2023-10,32580,0.0373
2023-11,32580,0.0364
2023-12,32580,0.036
2024-01,32580,0.0304
2024-02,32580,0.0274
2024-03,32580,0.0158
2024-04,32580,0.0179
2024-05,32580,0.0194
2024-06,32580,0.0152
2024-07,32580,0.0164
2024-08,32580,0.0115
2024-09,32580,0.0105
2024-10,32580,0.0051
2024-11,32580,0.0065
2024-12,32580,0.0042
2025-01,32580,0.0069
2025-02,32580,0.005
2025-03,32580,0.0085
2025-04,32580,0.002
2025-05,32580,0.0033
2025-06,32580,0.007
2025-07,32580,0.0081
2025-08,32580,0.0088
2025-09,32580,0.0091
2025-10,32580,0.0091
2025-11,32580,0.0072
2025-12,32580,0.0062
2026-01,32580,0.0037
2026-02,32580,0.006
2026-03,32580,0.0028
2026-04,32580,0.0072
2026-05,32580,0.003
2018-01,32820,0.0258
2018-02,32820,0.0263
2018-03,32820,0.0281
2018-04,32820,0.0292
2018-05,32820,0.0282
2018-06,32820,0.0339
2018-07,32820,0.0338
2018-08,32820,0.0366
2018-09,32820,0.0329
2018-10,32820,0.0362
2018-11,32820,0.0358
2018-12,32820,0.0384
2019-01,32820,0.0363
2019-02,32820,0.0373
2019-03,32820,0.0373
2019-04,32820,0.0382
2019-05,32820,0.0386
2019-06,32820,0.0359
2019-07,32820,0.0384
2019-08,32820,0.0367
2019-09,32820,0.0407
2019-10,32820,0.0376
2019-11,32820,0.0405
2019-12,32820,0.0403
2020-01,32820,0.047
2020-02,32820,0.0488
2020-03,32820,0.0588
2020-04,32820,0.0616
2020-05,32820,0.0653
2020-06,32820,0.0696
2020-07,32820,0.0766
2020-08,32820,0.0846
2020-09,32820,0.0885
2020-10,32820,0.0963
2020-11,32820,0.1029
2020-12,32820,0.1076
2021-01,32820,0.1097
2021-02,32820,0.1132
2021-03,32820,0.1088
2021-04,32820,0.1133
2021-05,32820,0.1207
2021-06,32820,0.1277
2021-07,32820,0.1277
2021-08,32820,0.132
2021-09,32820,0.1399
2021-10,32820,0.1466
2021-11,32820,0.1402
2021-12,32820,0.1394
2022-01,32820,0.1322
2022-02,32820,0.1318
2022-03,32820,0.1269
2022-04,32820,0.1225
2022-05,32820,0.1131
2022-06,32820,0.1049
2022-07,32820,0.098
2022-08,32820,0.0824
2022-09,32820,0.0676
2022-10,32820,0.0509
2022-11,32820,0.0538
2022-12,32820,0.0476
2023-01,32820,0.0505
2023-02,32820,0.042
2023-03,32820,0.0425
2023-04,32820,0.0399
2023-05,32820,0.0371
2023-06,32820,0.0312
2023-07,32820,0.0266
2023-08,32820,0.0278
2023-09,32820,0.0238
2023-10,32820,0.0226
2023-11,32820,0.0138
2023-12,32820,0.0211
2024-01,32820,0.0251
2024-02,32820,0.0325
2024-03,32820,0.0289
2024-04,32820,0.0248
2024-05,32820,0.025
2024-06,32820,0.0284
2024-07,32820,0.0327
2024-08,32820,0.0341
2024-09,32820,0.0399
2024-10,32820,0.0447
2024-11,32820,0.0479
2024-12,32820,0.0375
2025-01,32820,0.0271
2025-02,32820,0.0228
2025-03,32820,0.0247
2025-04,32820,0.0288
2025-05,32820,0.0248
2025-06,32820,0.023
2025-07,32820,0.0192
2025-08,32820,0.0194
2025-09,32820,0.0189
2025-10,32820,0.0182
2025-11,32820,0.016
2025-12,32820,0.0171
2026-01,32820,0.017
2026-02,32820,0.0125
2026-03,32820,0.0085
2026-04,32820,0.0044
2026-05,32820,0.0082
2018-01,33100,0.0297
2018-02,33100,0.0296
2018-03,33100,0.0267
2018-04,33100,0.0278
2018-05,33100,0.0288
2018-06,33100,0.0302
2018-07,33100,0.0303
2018-08,33100,0.0298
2018-09,33100,0.0291
2018-10,33100,0.0295
2018-11,33100,0.0321
2018-12,33100,0.0339
2019-01,33100,0.0327
2019-02,33100,0.0307
2019-03,33100,0.0288
2019-04,33100,0.0282
2019-05,33100,0.0284
2019-06,33100,0.0278
2019-07,33100,0.0277
2019-08,33100,0.0259
2019-09,33100,0.027
2019-10,33100,0.0277
2019-11,33100,0.0297
2019-12,33100,0.0293
2020-01,33100,0.0318
2020-02,33100,0.0345
2020-03,33100,0.0354
2020-04,33100,0.0307
2020-05,33100,0.0237
2020-06,33100,0.0199
2020-07,33100,0.0174
2020-08,33100,0.0173
2020-09,33100,0.0165
2020-10,33100,0.0206
2020-11,33100,0.0254
2020-12,33100,0.0317
2021-01,33100,0.039
2021-02,33100,0.0499
2021-03,33100,0.0651
2021-04,33100,0.0873
2021-05,33100,0.1144
2021-06,33100,0.1436
2021-07,33100,0.1772
2021-08,33100,0.2104
2021-09,33100,0.2401
2021-10,33100,0.256
2021-11,33100,0.2697
2021-12,33100,0.2847
2022-01,33100,0.2962
2022-02,33100,0.2984
2022-03,33100,0.297
2022-04,33100,0.2943
2022-05,33100,0.287
2022-06,33100,0.268
2022-07,33100,0.2378
2022-08,33100,0.2043
2022-09,33100,0.176
2022-10,33100,0.1558
2022-11,33100,0.1371
2022-12,33100,0.1168
2023-01,33100,0.0973
2023-02,33100,0.0819
2023-03,33100,0.0673
2023-04,33100,0.0507
2023-05,33100,0.036
2023-06,33100,0.0264
2023-07,33100,0.0212
2023-08,33100,0.0204
2023-09,33100,0.0189
2023-10,33100,0.0201
2023-11,33100,0.0183
2023-12,33100,0.0155
2024-01,33100,0.0141
2024-02,33100,0.0147
2024-03,33100,0.016
2024-04,33100,0.0167
2024-05,33100,0.0159
2024-06,33100,0.0166
2024-07,33100,0.0184
2024-08,33100,0.0192
2024-09,33100,0.0199
2024-10,33100,0.0169
2024-11,33100,0.016
2024-12,33100,0.0172
2025-01,33100,0.0181
2025-02,33100,0.0165
2025-03,33100,0.0137
2025-04,33100,0.0118
2025-05,33100,0.0116
2025-06,33100,0.0111
2025-07,33100,0.0106
2025-08,33100,0.0098
2025-09,33100,0.0081
2025-10,33100,0.0071
2025-11,33100,0.0072
2025-12,33100,0.0068
2026-01,33100,0.0055
2026-02,33100,0.005
2026-03,33100,0.0059
2026-04,33100,0.0082
2026-05,33100,0.0101
2018-01,33340,0.0256
2018-02,33340,0.0282
2018-03,33340,0.0312
2018-04,33340,0.0298
2018-05,33340,0.0275
2018-06,33340,0.0285
2018-07,33340,0.0283
2018-08,33340,0.0301
2018-09,33340,0.0256
2018-10,33340,0.032
2018-11,33340,0.0281
2018-12,33340,0.0251
2019-01,33340,0.0202
2019-02,33340,0.0237
2019-03,33340,0.0272
2019-04,33340,0.0295
2019-05,33340,0.029
2019-06,33340,0.0313
2019-07,33340,0.0319
2019-08,33340,0.0322
2019-09,33340,0.0405
2019-10,33340,0.0385
2019-11,33340,0.042
2019-12,33340,0.0409
2020-01,33340,0.0393
2020-02,33340,0.0361
2020-03,33340,0.0348
2020-04,33340,0.0351
2020-05,33340,0.0338
2020-06,33340,0.0316
2020-07,33340,0.0331
2020-08,33340,0.0336
2020-09,33340,0.0304
2020-10,33340,0.0303
2020-11,33340,0.0296
2020-12,33340,0.0306
2021-01,33340,0.0347
2021-02,33340,0.0375
2021-03,33340,0.0398
2021-04,33340,0.0411
2021-05,33340,0.0474
2021-06,33340,0.0544
2021-07,33340,0.0542
2021-08,33340,0.0573
2021-09,33340,0.0631
2021-10,33340,0.0723
2021-11,33340,0.0783
2021-12,33340,0.0817
2022-01,33340,0.0816
2022-02,33340,0.0805
2022-03,33340,0.0802
2022-04,33340,0.0807
2022-05,33340,0.0815
2022-06,33340,0.0808
2022-07,33340,0.0837
2022-08,33340,0.0843
2022-09,33340,0.0792
2022-10,33340,0.0713
2022-11,33340,0.0642
2022-12,33340,0.0644
2023-01,33340,0.0654
2023-02,33340,0.0703
2023-03,33340,0.0695
2023-04,33340,0.0698
2023-05,33340,0.0641
2023-06,33340,0.0592
2023-07,33340,0.0579
2023-08,33340,0.0549
2023-09,33340,0.0556
2023-10,33340,0.0519
2023-11,33340,0.054
2023-12,33340,0.0545
2024-01,33340,0.0539
2024-02,33340,0.0465
2024-03,33340,0.0439
2024-04,33340,0.0423
2024-05,33340,0.0465
2024-06,33340,0.0492
2024-07,33340,0.0466
2024-08,33340,0.0467
2024-09,33340,0.0433
2024-10,33340,0.0462
2024-11,33340,0.044
2024-12,33340,0.0423
2025-01,33340,0.0421
2025-02,33340,0.0474
2025-03,33340,0.0486
2025-04,33340,0.0463
2025-05,33340,0.042
2025-06,33340,0.0393
2025-07,33340,0.0385
2025-08,33340,0.0364
2025-09,33340,0.0403
2025-10,33340,0.043
2025-11,33340,0.0464
2025-12,33340,0.0435
2026-01,33340,0.0402
2026-02,33340,0.036
2026-03,33340,0.0355
2026-04,33340,0.0376
2026-05,33340,0.0387
2018-01,33460,0.0546
2018-02,33460,0.0545
2018-03,33460,0.0513
2018-04,33460,0.0489
2018-05,33460,0.0477
2018-06,33460,0.0424
2018-07,33460,0.042
2018-08,33460,0.0422
2018-09,33460,0.044
2018-10,33460,0.0443
2018-11,33460,0.0473
2018-12,33460,0.0457
2019-01,33460,0.0436
2019-02,33460,0.0381
2019-03,33460,0.0389
2019-04,33460,0.0427
2019-05,33460,0.0482
2019-06,33460,0.0516
2019-07,33460,0.0491
2019-08,33460,0.0467
2019-09,33460,0.045
2019-10,33460,0.0453
2019-11,33460,0.0437
2019-12,33460,0.0415
2020-01,33460,0.041
2020-02,33460,0.0435
2020-03,33460,0.041
2020-04,33460,0.034
2020-05,33460,0.0241
2020-06,33460,0.0209
2020-07,33460,0.0189
2020-08,33460,0.0197
2020-09,33460,0.0171
2020-10,33460,0.0179
2020-11,33460,0.0137
2020-12,33460,0.0112
2021-01,33460,0.0056
2021-02,33460,0.0031
2021-03,33460,0.0053
2021-04,33460,0.0126
2021-05,33460,0.0238
2021-06,33460,0.0301
2021-07,33460,0.0361
2021-08,33460,0.0388
2021-09,33460,0.0445
2021-10,33460,0.0437
2021-11,33460,0.0495
2021-12,33460,0.0539
2022-01,33460,0.0621
2022-02,33460,0.065
2022-03,33460,0.065
2022-04,33460,0.0633
2022-05,33460,0.0596
2022-06,33460,0.055
2022-07,33460,0.0515
2022-08,33460,0.047
2022-09,33460,0.0432
2022-10,33460,0.0407
2022-11,33460,0.0377
2022-12,33460,0.0357
2023-01,33460,0.0333
2023-02,33460,0.0329
2023-03,33460,0.0318
2023-04,33460,0.0288
2023-05,33460,0.0255
2023-06,33460,0.0233
2023-07,33460,0.0222
2023-08,33460,0.0219
2023-09,33460,0.0201
2023-10,33460,0.0212
2023-11,33460,0.0228
2023-12,33460,0.0238
2024-01,33460,0.0241
2024-02,33460,0.0236
2024-03,33460,0.0246
2024-04,33460,0.0266
2024-05,33460,0.0276
2024-06,33460,0.0276
2024-07,33460,0.0262
2024-08,33460,0.0277
2024-09,33460,0.0308
2024-10,33460,0.0303
2024-11,33460,0.0292
2024-12,33460,0.0276
2025-01,33460,0.029
2025-02,33460,0.0294
2025-03,33460,0.0293
2025-04,33460,0.0293
2025-05,33460,0.0301
2025-06,33460,0.0343
2025-07,33460,0.0382
2025-08,33460,0.0392
2025-09,33460,0.0387
2025-10,33460,0.0404
2025-11,33460,0.0412
2025-12,33460,0.0428
2026-01,33460,0.0394
2026-02,33460,0.038
2026-03,33460,0.0361
2026-04,33460,0.0356
2026-05,33460,0.0361
2018-01,33700,0.073
2018-02,33700,0.0689
2018-03,33700,0.0726
2018-04,33700,0.0629
2018-05,33700,0.0685
2018-06,33700,0.0591
2018-07,33700,0.0614
2018-08,33700,0.0609
2018-09,33700,0.0632
2018-10,33700,0.0771
2018-11,33700,0.076
2018-12,33700,0.0843
2019-01,33700,0.0649
2019-02,33700,0.0649
2019-03,33700,0.053
2019-04,33700,0.0622
2019-05,33700,0.0559
2019-06,33700,0.061
2019-07,33700,0.0518
2019-08,33700,0.0533
2019-09,33700,0.0421
2019-10,33700,0.0401
2019-11,33700,0.0407
2019-12,33700,0.0427
2020-01,33700,0.0525
2020-02,33700,0.0531
2020-03,33700,0.0632
2020-04,33700,0.0601
2020-05,33700,0.0634
2020-06,33700,0.0621
2020-07,33700,0.0724
2020-08,33700,0.0745
2020-09,33700,0.0831
2020-10,33700,0.0906
2020-11,33700,0.0979
2020-12,33700,0.1016
2021-01,33700,0.1046
2021-02,33700,0.1068
2021-03,33700,0.1081
2021-04,33700,0.1074
2021-05,33700,0.1157
2021-06,33700,0.1239
2021-07,33700,0.1304
2021-08,33700,0.133
2021-09,33700,0.1347
2021-10,33700,0.1244
2021-11,33700,0.1239
2021-12,33700,0.1255
2022-01,33700,0.1273
2022-02,33700,0.1289
2022-03,33700,0.1275
2022-04,33700,0.139
2022-05,33700,0.126
