cbsa_code,cbsa_title,total_units,mf_units,total_units_reported,mf_units_reported,year
11500,"Anniston-Oxford, AL",83,6,78,6,2011
11500,"Anniston-Oxford, AL",71,0,68,0,2012
11500,"Anniston-Oxford, AL",59,0,51,0,2013
11500,"Anniston-Oxford, AL",114,12,110,12,2014
11500,"Anniston-Oxford, AL",61,0,59,0,2015
11500,"Anniston-Oxford, AL",77,7,73,7,2016
11500,"Anniston-Oxford, AL",69,0,67,0,2017
11500,"Anniston-Oxford, AL",70,0,59,0,2018
11500,"Anniston-Oxford, AL",105,0,103,0,2019
11500,"Anniston-Oxford, AL",102,0,94,0,2020
11500,"Anniston-Oxford, AL",68,0,60,0,2021
11500,"Anniston-Oxford, AL",78,0,70,0,2022
11500,"Anniston-Oxford, AL",64,0,64,0,2023
11500,"Anniston-Oxford, AL",138,0,127,0,2024
11500,"Anniston-Oxford, AL",144,0,133,0,2025
11540,"Appleton, WI",966,208,956,208,1990
11540,"Appleton, WI",1753,450,1420,388,1991
11540,"Appleton, WI",2089,363,1618,245,1992
11540,"Appleton, WI",2021,424,1248,305,1993
11540,"Appleton, WI",1671,307,1602,307,1994
11540,"Appleton, WI",1396,298,1357,298,1995
11540,"Appleton, WI",1598,359,1449,344,1996
11540,"Appleton, WI",1742,640,1718,640,1997
11540,"Appleton, WI",1663,314,1550,291,1998
11540,"Appleton, WI",1782,413,1509,294,1999
11540,"Appleton, WI",1876,436,1414,207,2000
11540,"Appleton, WI",2178,730,2114,730,2001
11540,"Appleton, WI",2165,595,2084,595,2002
11540,"Appleton, WI",1741,183,1741,183,2003
11540,"Appleton, WI",1528,63,1415,63,2004
11540,"Appleton, WI",1484,243,1363,243,2005
11540,"Appleton, WI",965,50,898,50,2006
11540,"Appleton, WI",800,78,764,78,2007
11540,"Appleton, WI",694,152,690,152,2008
11540,"Appleton, WI",517,32,487,32,2009
11540,"Appleton, WI",587,138,577,138,2010
11540,"Appleton, WI",648,312,619,312,2011
11540,"Appleton, WI",833,394,821,394,2012
11540,"Appleton, WI",829,257,803,257,2013
11540,"Appleton, WI",930,346,902,346,2014
11540,"Appleton, WI",1119,491,1094,491,2015
11540,"Appleton, WI",743,146,735,146,2016
11540,"Appleton, WI",930,246,925,246,2017
11540,"Appleton, WI",987,144,987,144,2018
11540,"Appleton, WI",577,33,577,33,2019
11540,"Appleton, WI",1311,629,1308,629,2020
11540,"Appleton, WI",1429,755,1425,755,2021
11540,"Appleton, WI",767,183,767,183,2022
11540,"Appleton, WI",753,228,747,228,2023
11540,"Appleton, WI",659,30,637,30,2024
11540,"Appleton, WI",1264,584,1232,584,2025
11700,"Asheville, NC",1447,42,1441,42,1990
11700,"Asheville, NC",1597,149,1585,149,1991
11700,"Asheville, NC",1945,321,1945,321,1992
11700,"Asheville, NC",1826,20,1806,20,1993
11700,"Asheville, NC",1980,247,1980,247,1994
11700,"Asheville, NC",1716,100,1716,100,1995
11700,"Asheville, NC",2521,762,2512,762,1996
11700,"Asheville, NC",2206,203,2163,192,1997
11700,"Asheville, NC",2312,219,2272,219,1998
11700,"Asheville, NC",2288,171,2179,166,1999
11700,"Asheville, NC",2190,294,2146,294,2000
11700,"Asheville, NC",3256,1084,3256,1084,2001
11700,"Asheville, NC",3288,652,3288,652,2002
11700,"Asheville, NC",2801,246,2801,246,2003
11700,"Asheville, NC",3300,408,3275,408,2004
11700,"Asheville, NC",3727,652,3560,628,2005
11700,"Asheville, NC",3546,144,3546,144,2006
11700,"Asheville, NC",3294,197,2916,158,2007
11700,"Asheville, NC",2206,634,2181,627,2008
11700,"Asheville, NC",1287,284,1287,284,2009
11700,"Asheville, NC",1866,978,1866,978,2010
11700,"Asheville, NC",849,56,849,56,2011
11700,"Asheville, NC",1175,0,1114,0,2012
11700,"Asheville, NC",1405,192,1283,192,2013
11700,"Asheville, NC",1710,416,1499,416,2014
11700,"Asheville, NC",2042,367,1642,302,2015
11700,"Asheville, NC",3056,1274,2628,1206,2016
11700,"Asheville, NC",2587,658,2206,596,2017
11700,"Asheville, NC",2604,568,2097,498,2018
11700,"Asheville, NC",2820,768,2287,683,2019
11700,"Asheville, NC",3213,1079,2739,1002,2020
11700,"Asheville, NC",3742,1050,3193,954,2021
11700,"Asheville, NC",3230,716,2719,595,2022
11700,"Asheville, NC",3652,1260,3421,1214,2023
11700,"Asheville, NC",5378,2846,5378,2846,2024
11700,"Asheville, NC",3238,1425,2657,1153,2025
12020,"Athens-Clarke County, GA",788,65,788,65,1990
12020,"Athens-Clarke County, GA",1124,474,1124,474,1991
12020,"Athens-Clarke County, GA",832,76,832,76,1992
12020,"Athens-Clarke County, GA",906,113,906,113,1993
12020,"Athens-Clarke County, GA",1176,361,1176,361,1994
12020,"Athens-Clarke County, GA",1517,633,1517,633,1995
12020,"Athens-Clarke County, GA",1891,934,1891,934,1996
12020,"Athens-Clarke County, GA",1042,205,1042,205,1997
12020,"Athens-Clarke County, GA",1446,215,1439,215,1998
12020,"Athens-Clarke County, GA",1507,523,1507,523,1999
12020,"Athens-Clarke County, GA",1358,301,1358,301,2000
12020,"Athens-Clarke County, GA",1427,369,1427,369,2001
12020,"Athens-Clarke County, GA",2264,851,2264,851,2002
12020,"Athens-Clarke County, GA",1956,523,1956,523,2003
12020,"Athens-Clarke County, GA",2113,118,2026,118,2004
12020,"Athens-Clarke County, GA",1996,164,1898,164,2005
12020,"Athens-Clarke County, GA",1891,472,1793,472,2006
12020,"Athens-Clarke County, GA",1691,501,1657,501,2007
12020,"Athens-Clarke County, GA",591,49,585,49,2008
12020,"Athens-Clarke County, GA",297,0,239,0,2009
12020,"Athens-Clarke County, GA",226,0,166,0,2010
12020,"Athens-Clarke County, GA",327,85,325,85,2011
12020,"Athens-Clarke County, GA",619,138,571,138,2012
12020,"Athens-Clarke County, GA",1079,361,1075,361,2013
12020,"Athens-Clarke County, GA",930,422,899,422,2014
12020,"Athens-Clarke County, GA",1159,591,1036,591,2015
12020,"Athens-Clarke County, GA",584,31,535,31,2016
12020,"Athens-Clarke County, GA",771,176,704,176,2017
12020,"Athens-Clarke County, GA",1069,332,994,332,2018
12020,"Athens-Clarke County, GA",1591,633,1523,633,2019
12020,"Athens-Clarke County, GA",1218,0,1143,0,2020
12020,"Athens-Clarke County, GA",1848,922,1771,922,2021
12020,"Athens-Clarke County, GA",2345,1542,2162,1542,2022
12020,"Athens-Clarke County, GA",1026,183,850,183,2023
12020,"Athens-Clarke County, GA",1835,888,1622,888,2024
12020,"Athens-Clarke County, GA",1278,522,1155,522,2025
12060,"Atlanta-Sandy Springs-Roswell, GA",28860,5704,28783,5699,1990
12060,"Atlanta-Sandy Springs-Roswell, GA",25774,1796,25022,1752,1991
12060,"Atlanta-Sandy Springs-Roswell, GA",30403,754,30240,754,1992
12060,"Atlanta-Sandy Springs-Roswell, GA",37855,3528,37431,3528,1993
12060,"Atlanta-Sandy Springs-Roswell, GA",42553,8195,41978,8177,1994
12060,"Atlanta-Sandy Springs-Roswell, GA",49733,12833,49170,12688,1995
12060,"Atlanta-Sandy Springs-Roswell, GA",49897,10519,48974,10483,1996
12060,"Atlanta-Sandy Springs-Roswell, GA",51379,11013,50887,10973,1997
12060,"Atlanta-Sandy Springs-Roswell, GA",60062,11848,59912,11848,1998
12060,"Atlanta-Sandy Springs-Roswell, GA",62839,12144,62329,12125,1999
12060,"Atlanta-Sandy Springs-Roswell, GA",66031,16849,65601,16707,2000
12060,"Atlanta-Sandy Springs-Roswell, GA",67180,16361,65968,16254,2001
12060,"Atlanta-Sandy Springs-Roswell, GA",68710,15965,67276,15660,2002
12060,"Atlanta-Sandy Springs-Roswell, GA",66793,10851,66793,10851,2003
12060,"Atlanta-Sandy Springs-Roswell, GA",74547,16137,73233,16130,2004
12060,"Atlanta-Sandy Springs-Roswell, GA",73475,11010,72859,10964,2005
12060,"Atlanta-Sandy Springs-Roswell, GA",68818,13629,67465,13481,2006
12060,"Atlanta-Sandy Springs-Roswell, GA",45240,13012,44615,12995,2007
12060,"Atlanta-Sandy Springs-Roswell, GA",19454,7044,18968,7016,2008
12060,"Atlanta-Sandy Springs-Roswell, GA",6615,994,6361,984,2009
12060,"Atlanta-Sandy Springs-Roswell, GA",7584,1037,7286,1032,2010
12060,"Atlanta-Sandy Springs-Roswell, GA",8688,2357,8400,2352,2011
12060,"Atlanta-Sandy Springs-Roswell, GA",14420,5019,14066,5019,2012
12060,"Atlanta-Sandy Springs-Roswell, GA",24495,9266,24146,9266,2013
12060,"Atlanta-Sandy Springs-Roswell, GA",26756,9442,26409,9331,2014
12060,"Atlanta-Sandy Springs-Roswell, GA",30517,10282,29730,9916,2015
12060,"Atlanta-Sandy Springs-Roswell, GA",36485,13107,35727,12826,2016
12060,"Atlanta-Sandy Springs-Roswell, GA",33998,8702,33340,8578,2017
12060,"Atlanta-Sandy Springs-Roswell, GA",39409,12750,37993,12637,2018
12060,"Atlanta-Sandy Springs-Roswell, GA",32928,6418,32723,6418,2019
12060,"Atlanta-Sandy Springs-Roswell, GA",32447,3390,31277,3363,2020
12060,"Atlanta-Sandy Springs-Roswell, GA",39522,7677,38489,7562,2021
12060,"Atlanta-Sandy Springs-Roswell, GA",48617,21288,48601,21288,2022
12060,"Atlanta-Sandy Springs-Roswell, GA",38749,14227,37310,14085,2023
12060,"Atlanta-Sandy Springs-Roswell, GA",40687,13955,39119,13449,2024
12060,"Atlanta-Sandy Springs-Roswell, GA",33670,11052,31708,10398,2025
12100,"Atlantic City-Hammonton, NJ",1647,334,1646,334,1990
12100,"Atlantic City-Hammonton, NJ",1020,169,945,143,1991
12100,"Atlantic City-Hammonton, NJ",1020,78,1015,78,1992
12100,"Atlantic City-Hammonton, NJ",1188,88,1162,88,1993
12100,"Atlantic City-Hammonton, NJ",1776,12,1716,6,1994
12100,"Atlantic City-Hammonton, NJ",1222,103,1170,98,1995
12100,"Atlantic City-Hammonton, NJ",1712,67,1687,67,1996
12100,"Atlantic City-Hammonton, NJ",1915,78,1881,73,1997
12100,"Atlantic City-Hammonton, NJ",2235,76,2153,76,1998
12100,"Atlantic City-Hammonton, NJ",2627,194,2477,194,1999
12100,"Atlantic City-Hammonton, NJ",2867,243,2818,243,2000
12100,"Atlantic City-Hammonton, NJ",3088,153,2911,136,2001
12100,"Atlantic City-Hammonton, NJ",3442,248,3285,238,2002
12100,"Atlantic City-Hammonton, NJ",3978,348,3978,348,2003
12100,"Atlantic City-Hammonton, NJ",4224,425,4046,405,2004
12100,"Atlantic City-Hammonton, NJ",4435,763,4338,763,2005
12100,"Atlantic City-Hammonton, NJ",3473,717,3384,707,2006
12100,"Atlantic City-Hammonton, NJ",2217,330,2092,307,2007
12100,"Atlantic City-Hammonton, NJ",1279,114,1087,64,2008
12100,"Atlantic City-Hammonton, NJ",940,125,841,125,2009
12100,"Atlantic City-Hammonton, NJ",946,111,832,111,2010
12100,"Atlantic City-Hammonton, NJ",842,59,697,16,2011
12100,"Atlantic City-Hammonton, NJ",932,80,760,19,2012
12100,"Atlantic City-Hammonton, NJ",1142,83,940,16,2013
12100,"Atlantic City-Hammonton, NJ",1360,292,1180,228,2014
12100,"Atlantic City-Hammonton, NJ",1324,371,840,13,2015
12100,"Atlantic City-Hammonton, NJ",1725,741,1512,619,2016
12100,"Atlantic City-Hammonton, NJ",1899,862,1643,651,2017
12100,"Atlantic City-Hammonton, NJ",1476,516,1166,248,2018
12100,"Atlantic City-Hammonton, NJ",1820,683,1820,683,2019
12100,"Atlantic City-Hammonton, NJ",1342,172,1166,25,2020
12100,"Atlantic City-Hammonton, NJ",1721,250,1721,250,2021
12100,"Atlantic City-Hammonton, NJ",1600,386,1579,386,2022
12100,"Atlantic City-Hammonton, NJ",1186,60,1067,20,2023
12100,"Atlantic City-Hammonton, NJ",1542,283,1352,245,2024
12100,"Atlantic City-Hammonton, NJ",1613,81,1339,50,2025
12220,"Auburn-Opelika, AL",645,380,645,380,1990
12220,"Auburn-Opelika, AL",377,72,377,72,1991
12220,"Auburn-Opelika, AL",514,148,514,148,1992
12220,"Auburn-Opelika, AL",484,118,484,118,1993
12220,"Auburn-Opelika, AL",582,128,582,128,1994
12220,"Auburn-Opelika, AL",476,153,476,153,1995
12220,"Auburn-Opelika, AL",620,100,620,100,1996
12220,"Auburn-Opelika, AL",867,307,867,307,1997
12220,"Auburn-Opelika, AL",851,294,779,294,1998
12220,"Auburn-Opelika, AL",635,93,558,93,1999
12220,"Auburn-Opelika, AL",644,94,574,94,2000
12220,"Auburn-Opelika, AL",1038,541,965,541,2001
12220,"Auburn-Opelika, AL",1662,756,1593,715,2002
12220,"Auburn-Opelika, AL",1184,375,1184,375,2003
12220,"Auburn-Opelika, AL",1518,215,1516,215,2004
12220,"Auburn-Opelika, AL",1787,295,1771,295,2005
12220,"Auburn-Opelika, AL",2229,499,2217,499,2006
12220,"Auburn-Opelika, AL",1531,297,1531,297,2007
12220,"Auburn-Opelika, AL",1309,546,1309,546,2008
12220,"Auburn-Opelika, AL",1259,591,1258,591,2009
12220,"Auburn-Opelika, AL",976,348,975,348,2010
12220,"Auburn-Opelika, AL",962,216,957,216,2011
12220,"Auburn-Opelika, AL",709,56,706,56,2012
12220,"Auburn-Opelika, AL",730,48,726,48,2013
12220,"Auburn-Opelika, AL",944,188,906,182,2014
12220,"Auburn-Opelika, AL",839,0,838,0,2015
12220,"Auburn-Opelika, AL",892,22,891,22,2016
12220,"Auburn-Opelika, AL",1362,360,1278,360,2017
12220,"Auburn-Opelika, AL",1133,47,1114,47,2018
12220,"Auburn-Opelika, AL",2099,841,2097,841,2019
12220,"Auburn-Opelika, AL",2226,869,1983,859,2020
12220,"Auburn-Opelika, AL",1861,294,1861,294,2021
12220,"Auburn-Opelika, AL",2192,1030,1630,851,2022
12220,"Auburn-Opelika, AL",1410,5,1410,5,2023
12220,"Auburn-Opelika, AL",1883,113,1881,113,2024
12220,"Auburn-Opelika, AL",1581,0,1558,0,2025
12260,"Augusta-Richmond County, GA-SC",2568,64,2566,64,1990
12260,"Augusta-Richmond County, GA-SC",2697,161,2697,161,1991
12260,"Augusta-Richmond County, GA-SC",2923,28,2912,28,1992
12260,"Augusta-Richmond County, GA-SC",2671,72,2640,72,1993
12260,"Augusta-Richmond County, GA-SC",2709,169,2709,169,1994
12260,"Augusta-Richmond County, GA-SC",2193,176,2193,176,1995
12260,"Augusta-Richmond County, GA-SC",2381,130,2374,130,1996
12260,"Augusta-Richmond County, GA-SC",2247,65,2247,65,1997
12260,"Augusta-Richmond County, GA-SC",3092,489,2966,462,1998
12260,"Augusta-Richmond County, GA-SC",3357,765,3309,733,1999
12260,"Augusta-Richmond County, GA-SC",2362,42,2217,42,2000
12260,"Augusta-Richmond County, GA-SC",2866,196,2606,196,2001
12260,"Augusta-Richmond County, GA-SC",3582,567,3325,567,2002
12260,"Augusta-Richmond County, GA-SC",3643,256,3643,256,2003
12260,"Augusta-Richmond County, GA-SC",3743,0,3436,0,2004
12260,"Augusta-Richmond County, GA-SC",3941,89,3610,89,2005
12260,"Augusta-Richmond County, GA-SC",3662,0,3376,0,2006
12260,"Augusta-Richmond County, GA-SC",3402,332,3196,332,2007
12260,"Augusta-Richmond County, GA-SC",1934,88,1807,88,2008
12260,"Augusta-Richmond County, GA-SC",2292,98,2130,93,2009
12260,"Augusta-Richmond County, GA-SC",2490,55,2243,48,2010
12260,"Augusta-Richmond County, GA-SC",2415,160,1806,160,2011
12260,"Augusta-Richmond County, GA-SC",2284,80,2011,8,2012
12260,"Augusta-Richmond County, GA-SC",2445,24,1927,24,2013
12260,"Augusta-Richmond County, GA-SC",2847,387,2577,382,2014
12260,"Augusta-Richmond County, GA-SC",3035,364,1327,68,2015
12260,"Augusta-Richmond County, GA-SC",2968,340,2767,320,2016
12260,"Augusta-Richmond County, GA-SC",3338,593,2566,347,2017
12260,"Augusta-Richmond County, GA-SC",2867,248,2293,88,2018
12260,"Augusta-Richmond County, GA-SC",3201,401,3201,401,2019
12260,"Augusta-Richmond County, GA-SC",3556,38,2570,38,2020
12260,"Augusta-Richmond County, GA-SC",4280,27,2417,8,2021
12260,"Augusta-Richmond County, GA-SC",4190,666,3158,666,2022
12260,"Augusta-Richmond County, GA-SC",3559,132,2578,132,2023
12260,"Augusta-Richmond County, GA-SC",4658,1023,3629,1023,2024
12260,"Augusta-Richmond County, GA-SC",4141,402,3186,402,2025
12420,"Austin-Round Rock-San Marcos, TX",1962,0,1958,0,1990
12420,"Austin-Round Rock-San Marcos, TX",3222,220,3219,220,1991
12420,"Austin-Round Rock-San Marcos, TX",5671,996,5633,996,1992
12420,"Austin-Round Rock-San Marcos, TX",8543,2084,8460,2084,1993
12420,"Austin-Round Rock-San Marcos, TX",10785,4403,10664,4403,1994
12420,"Austin-Round Rock-San Marcos, TX",13765,6133,13463,6133,1995
12420,"Austin-Round Rock-San Marcos, TX",17077,6484,16588,6484,1996
12420,"Austin-Round Rock-San Marcos, TX",13617,4720,13539,4720,1997
12420,"Austin-Round Rock-San Marcos, TX",16423,5128,16362,5128,1998
12420,"Austin-Round Rock-San Marcos, TX",19897,7849,19826,7849,1999
12420,"Austin-Round Rock-San Marcos, TX",21889,8064,20614,7993,2000
12420,"Austin-Round Rock-San Marcos, TX",17873,8345,17504,8286,2001
12420,"Austin-Round Rock-San Marcos, TX",17232,5570,17059,5570,2002
12420,"Austin-Round Rock-San Marcos, TX",15317,2499,15317,2499,2003
12420,"Austin-Round Rock-San Marcos, TX",18015,3106,17218,3012,2004
12420,"Austin-Round Rock-San Marcos, TX",23241,5261,22508,4742,2005
12420,"Austin-Round Rock-San Marcos, TX",26096,7399,24673,6846,2006
12420,"Austin-Round Rock-San Marcos, TX",19903,6902,18477,6466,2007
12420,"Austin-Round Rock-San Marcos, TX",11792,3812,11186,3477,2008
12420,"Austin-Round Rock-San Marcos, TX",8758,2049,7747,1912,2009
12420,"Austin-Round Rock-San Marcos, TX",8786,2290,8116,2290,2010
12420,"Austin-Round Rock-San Marcos, TX",10239,3927,8470,2845,2011
12420,"Austin-Round Rock-San Marcos, TX",19563,11220,17086,9413,2012
12420,"Austin-Round Rock-San Marcos, TX",20852,11509,18675,9785,2013
12420,"Austin-Round Rock-San Marcos, TX",19949,7990,19390,7990,2014
12420,"Austin-Round Rock-San Marcos, TX",22370,10065,21745,10034,2015
12420,"Austin-Round Rock-San Marcos, TX",21861,8296,21191,8296,2016
12420,"Austin-Round Rock-San Marcos, TX",26700,10428,26024,10423,2017
12420,"Austin-Round Rock-San Marcos, TX",30035,12840,28317,12840,2018
12420,"Austin-Round Rock-San Marcos, TX",32037,13267,31577,13267,2019
12420,"Austin-Round Rock-San Marcos, TX",42264,19277,39363,19277,2020
12420,"Austin-Round Rock-San Marcos, TX",50907,25642,47337,25642,2021
12420,"Austin-Round Rock-San Marcos, TX",42362,22179,40308,22179,2022
12420,"Austin-Round Rock-San Marcos, TX",38773,21753,36148,21753,2023
12420,"Austin-Round Rock-San Marcos, TX",32294,15126,28364,14724,2024
12420,"Austin-Round Rock-San Marcos, TX",27322,11749,25406,11749,2025
12540,"Bakersfield-Delano, CA",4954,255,4954,255,1990
12540,"Bakersfield-Delano, CA",3400,85,3400,85,1991
12540,"Bakersfield-Delano, CA",4366,266,4366,266,1992
12540,"Bakersfield-Delano, CA",3396,142,3396,142,1993
12540,"Bakersfield-Delano, CA",3124,136,2950,112,1994
12540,"Bakersfield-Delano, CA",3496,506,3023,460,1995
12540,"Bakersfield-Delano, CA",2767,216,2767,216,1996
12540,"Bakersfield-Delano, CA",2659,179,2649,179,1997
12540,"Bakersfield-Delano, CA",3425,325,3338,255,1998
12540,"Bakersfield-Delano, CA",3118,149,2994,149,1999
12540,"Bakersfield-Delano, CA",3070,149,3058,149,2000
12540,"Bakersfield-Delano, CA",3494,80,3416,80,2001
12540,"Bakersfield-Delano, CA",4509,0,4434,0,2002
12540,"Bakersfield-Delano, CA",5813,115,5813,115,2003
12540,"Bakersfield-Delano, CA",6794,305,6552,305,2004
12540,"Bakersfield-Delano, CA",8857,637,7061,587,2005
12540,"Bakersfield-Delano, CA",6991,306,6582,285,2006
12540,"Bakersfield-Delano, CA",4202,233,4080,233,2007
12540,"Bakersfield-Delano, CA",2593,560,2372,492,2008
12540,"Bakersfield-Delano, CA",1777,171,1775,171,2009
12540,"Bakersfield-Delano, CA",1656,387,1617,387,2010
12540,"Bakersfield-Delano, CA",969,162,969,162,2011
12540,"Bakersfield-Delano, CA",2005,457,1586,316,2012
12540,"Bakersfield-Delano, CA",2318,425,1138,180,2013
12540,"Bakersfield-Delano, CA",2297,357,817,0,2014
12540,"Bakersfield-Delano, CA",2200,82,1741,0,2015
12540,"Bakersfield-Delano, CA",2256,11,2148,0,2016
12540,"Bakersfield-Delano, CA",2640,54,1305,54,2017
12540,"Bakersfield-Delano, CA",2452,206,2126,154,2018
12540,"Bakersfield-Delano, CA",2261,35,2253,35,2019
12540,"Bakersfield-Delano, CA",2502,252,1599,232,2020
12540,"Bakersfield-Delano, CA",2293,91,2258,91,2021
12540,"Bakersfield-Delano, CA",2688,184,2686,184,2022
12540,"Bakersfield-Delano, CA",2451,136,978,84,2023
12540,"Bakersfield-Delano, CA",3244,73,2411,43,2024
12540,"Bakersfield-Delano, CA",3159,125,2179,95,2025
12580,"Baltimore-Columbia-Towson, MD",13561,4029,13561,4029,1990
12580,"Baltimore-Columbia-Towson, MD",11182,1759,11182,1759,1991
12580,"Baltimore-Columbia-Towson, MD",15484,2051,15484,2051,1992
12580,"Baltimore-Columbia-Towson, MD",12904,2335,12773,2286,1993
12580,"Baltimore-Columbia-Towson, MD",12596,1784,12416,1698,1994
12580,"Baltimore-Columbia-Towson, MD",11349,1521,11264,1477,1995
12580,"Baltimore-Columbia-Towson, MD",10741,1389,10568,1320,1996
12580,"Baltimore-Columbia-Towson, MD",10638,2021,10455,1945,1997
12580,"Baltimore-Columbia-Towson, MD",11193,2792,10987,2708,1998
12580,"Baltimore-Columbia-Towson, MD",13606,3043,13590,3035,1999
12580,"Baltimore-Columbia-Towson, MD",11804,1994,11792,1994,2000
12580,"Baltimore-Columbia-Towson, MD",10908,1913,10834,1913,2001
12580,"Baltimore-Columbia-Towson, MD",10991,1612,10681,1547,2002
12580,"Baltimore-Columbia-Towson, MD",11133,2791,11133,2791,2003
12580,"Baltimore-Columbia-Towson, MD",10282,2661,10273,2661,2004
12580,"Baltimore-Columbia-Towson, MD",11327,2858,11311,2853,2005
12580,"Baltimore-Columbia-Towson, MD",8133,1759,8027,1691,2006
12580,"Baltimore-Columbia-Towson, MD",6207,1428,6173,1407,2007
12580,"Baltimore-Columbia-Towson, MD",5544,2404,5544,2404,2008
12580,"Baltimore-Columbia-Towson, MD",5115,1991,5115,1991,2009
12580,"Baltimore-Columbia-Towson, MD",5594,2030,5594,2030,2010
12580,"Baltimore-Columbia-Towson, MD",6153,2861,6153,2861,2011
12580,"Baltimore-Columbia-Towson, MD",5956,2047,5562,1762,2012
12580,"Baltimore-Columbia-Towson, MD",8069,3291,8069,3291,2013
12580,"Baltimore-Columbia-Towson, MD",7100,2354,6953,2233,2014
12580,"Baltimore-Columbia-Towson, MD",8264,3571,8264,3571,2015
12580,"Baltimore-Columbia-Towson, MD",8070,3193,8067,3193,2016
12580,"Baltimore-Columbia-Towson, MD",6840,1824,6840,1824,2017
12580,"Baltimore-Columbia-Towson, MD",9287,3920,9287,3920,2018
12580,"Baltimore-Columbia-Towson, MD",6967,2068,6967,2068,2019
12580,"Baltimore-Columbia-Towson, MD",8094,3078,8094,3078,2020
12580,"Baltimore-Columbia-Towson, MD",7834,3045,7834,3045,2021
12580,"Baltimore-Columbia-Towson, MD",6588,3740,6588,3740,2022
12580,"Baltimore-Columbia-Towson, MD",7539,3735,7539,3735,2023
12580,"Baltimore-Columbia-Towson, MD",6284,2425,6283,2425,2024
12580,"Baltimore-Columbia-Towson, MD",5799,2169,5799,2169,2025
12620,"Bangor, ME",559,102,513,102,1990
12620,"Bangor, ME",373,35,348,35,1991
12620,"Bangor, ME",408,0,388,0,1992
12620,"Bangor, ME",384,32,348,32,1993
12620,"Bangor, ME",371,36,326,36,1994
12620,"Bangor, ME",325,0,271,0,1995
12620,"Bangor, ME",304,10,287,10,1996
12620,"Bangor, ME",272,9,225,0,1997
12620,"Bangor, ME",315,0,246,0,1998
12620,"Bangor, ME",353,32,289,32,1999
12620,"Bangor, ME",482,123,416,123,2000
12620,"Bangor, ME",433,20,359,20,2001
12620,"Bangor, ME",559,17,507,0,2002
12620,"Bangor, ME",638,12,638,12,2003
